car_price,manufacturing_year,company,model,condition,cylinders,fuel,dist_reading,title_status,transmission,VIN,drive,size,car_type,color,image_url,county,state,lat,long,posting_date
0,2007,chevrolet,silverado 2500 hd 4x4,like new,8 cylinders,diesel,128000,clean,automatic,,4wd,full-size,truck,silver,https://images.craigslist.org/00o0o_6rh1fMnpeFgz_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T11:35:35-0500
0,2012,ram,3500 slt,like new,6 cylinders,diesel,1111111,clean,automatic,,rwd,full-size,truck,white,https://images.craigslist.org/00x0x_fHJThT2blL5z_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T11:29:39-0500
32990,2019,chevrolet,silverado 1500 ld,good,,other,6897,clean,other,2GCVKNEC8K1187169,,,pickup,black,https://images.craigslist.org/00Q0Q_1KOmPdt9wZzz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-26T11:21:07-0500
0,2014,ford,f150 4x4 xlt,like new,8 cylinders,gas,80000,clean,automatic,,4wd,full-size,truck,blue,https://images.craigslist.org/00r0r_jwG5tHuC15Jz_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T11:21:11-0500
3299,2003,chevrolet,cavalier,,4 cylinders,gas,176354,clean,automatic,1G1JC12F837128347,fwd,,coupe,,https://images.craigslist.org/00s0s_7fi4vg4FM3mz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-26T11:10:58-0500
0,2014,ram,1500laramie 4x4,like new,8 cylinders,gas,1111111,clean,automatic,,4wd,full-size,truck,red,https://images.craigslist.org/01414_kQvZPvZT7BCz_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T11:10:15-0500
6500,2010,honda,accord coupe,like new,4 cylinders,gas,170000,clean,automatic,,fwd,,coupe,,https://images.craigslist.org/00w0w_g3PEni2iI49z_0pO0cx_600x450.jpg,,al,33.6989,-84.7454,2021-04-26T11:08:28-0500
0,2019,gmc,yukon xl,excellent,8 cylinders,gas,42411,clean,automatic,1GKS2GKC5KR284750,4wd,,SUV,red,https://images.craigslist.org/00A0A_bwc7CYP3DEBz_0hk0co_600x450.jpg,,al,33.614088,-85.796729,2021-04-26T11:01:45-0500
12500,2002,,2002   Corvette Convertible,good,8 cylinders,gas,87000,clean,automatic,,rwd,,convertible,blue,https://images.craigslist.org/00f0f_4iFH7g0nSXCz_0t20CI_600x450.jpg,,al,33.3813,-86.7046,2021-04-26T10:27:12-0500
16888,2008,toyota,fj cruiser 4x4,good,6 cylinders,gas,188096,clean,automatic,,4wd,mid-size,SUV,yellow,https://images.craigslist.org/00Y0Y_dU765QIC2lqz_0CI0t2_600x450.jpg,,al,32.889405,-86.623027,2021-04-26T10:14:54-0500
31990,2013,toyota,tundra double cab pickup,good,8 cylinders,gas,55068,clean,other,5TFUY5F19DX303623,4wd,,pickup,,https://images.craigslist.org/00f0f_dQ1UfxDq7nIz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-26T10:11:05-0500
25495,2017,mercedes-benz,c-class,,4 cylinders,gas,42056,clean,automatic,55SWF4KB8HU214437,,,sedan,black,https://images.craigslist.org/00a0a_ck5BzUW5dKIz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-26T10:12:09-0500
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,,full-size,bus,green,https://images.craigslist.org/00F0F_dROjQK9UCaP_600x450.jpg,,al,32.9229,-86.545,2021-04-26T10:09:52-0500
0,2016,chevrolet,silverado z71 4x4,like new,8 cylinders,gas,128000,clean,automatic,,rwd,full-size,truck,white,https://images.craigslist.org/01010_jHdUo3DF76Xz_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T09:49:05-0500
0,2012,chevrolet,silverado z71 4x4 lt,like new,8 cylinders,gas,150000,clean,automatic,,4wd,full-size,truck,black,https://images.craigslist.org/00g0g_fhlBVadzJewz_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T09:40:21-0500
0,2018,toyota,4runner sr5premium 4x4,like new,6 cylinders,gas,44000,clean,automatic,,4wd,mid-size,SUV,white,https://images.craigslist.org/00t0t_jGWef1zpuQUz_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T09:29:04-0500
34990,2017,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,31728,clean,other,1GTV2MECXHZ377968,4wd,,pickup,white,https://images.craigslist.org/00k0k_dVsp26551RWz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-26T09:21:04-0500
0,2018,chevrolet,silverado 3500 ltz 4x4,like new,8 cylinders,diesel,140000,clean,automatic,,4wd,full-size,truck,black,https://images.craigslist.org/00k0k_555AXulwLvez_0CI0t2_600x450.jpg,,al,34.188155,-86.851389,2021-04-26T09:23:20-0500
36998,2019,nissan,murano,,,gas,15549,clean,automatic,5N1AZ2MJ2KN157877,fwd,,,black,https://images.craigslist.org/00R0R_i4zSjhhJY4ez_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-26T08:54:01-0500
37998,2020,nissan,maxima,,,gas,23783,clean,automatic,1N4AA6FV0LC373152,fwd,,,blue,https://images.craigslist.org/00G0G_cGbHvdRjMO4z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-26T08:53:59-0500
25000,2019,nissan,rogue sport,,,gas,11285,clean,automatic,JN1BJ1CP2KW526184,fwd,,,silver,https://images.craigslist.org/00O0O_5b1vowdEAk8z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-26T08:53:58-0500
0,2018,ram,3500,,,diesel,118845,clean,manual,3C7WRTCL6JG355911,4wd,,,white,https://images.craigslist.org/01111_l590CdXzJSoz_001001_600x450.jpg,,al,33.168322,-87.491902,2021-04-26T08:48:15-0500
38590,2011,chevrolet,corvette grand sport,good,8 cylinders,gas,30237,clean,other,1G1YR3DW3B5102190,rwd,,other,red,https://images.craigslist.org/00U0U_kKYnS1LWh82z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-26T08:31:43-0500
26990,2017,,Genesis G80,,6 cylinders,gas,74668,clean,automatic,KMHGN4JEXHU171758,rwd,,sedan,silver,https://images.craigslist.org/00909_jyNQNhUvVTvz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-26T04:50:38-0500
8700,1979,lincoln,town car,excellent,8 cylinders,gas,22964,clean,automatic,,rwd,full-size,sedan,grey,https://images.craigslist.org/00p0p_gUqZHlITty5z_0CI0t2_600x450.jpg,,al,34.226884,-87.621717,2021-04-25T20:21:34-0500
3299,2002,ford,escape,,6 cylinders,gas,249302,clean,automatic,1FMCU03192KB03362,fwd,,,white,https://images.craigslist.org/00L0L_gPNf7N7WnqJz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-25T19:50:23-0500
3500,1996,chevrolet,tahoe,,8 cylinders,gas,237000,clean,automatic,,4wd,,,green,https://images.craigslist.org/00c0c_9BTIea3JObFz_0b508j_600x450.jpg,,al,33.3813,-86.7046,2021-04-25T19:07:35-0500
8500,2011,toyota,camry,excellent,4 cylinders,gas,114500,clean,automatic,,fwd,full-size,sedan,blue,https://images.craigslist.org/00S0S_7LEsq3xQBv6z_0CI0t2_600x450.jpg,,al,33.4653,-86.8082,2021-04-25T18:13:58-0500
3495,2008,chevrolet,malibu,,6 cylinders,gas,157305,clean,automatic,1G1ZK57738F235673,fwd,,sedan,,https://images.craigslist.org/00c0c_bC8izsMbkvcz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-25T17:40:16-0500
5980,2010,ford,fusion,,4 cylinders,gas,178753,,manual,3FAHP0HA8AR254400,fwd,,sedan,red,https://images.craigslist.org/00U0U_8bLPTHKjrD2z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T17:10:15-0500
7480,2013,hyundai,sonata,,4 cylinders,gas,117271,,automatic,5NPEB4AC2DH527384,fwd,,sedan,blue,https://images.craigslist.org/00b0b_groiJdXvcU6z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T16:30:15-0500
8950,2011,ford,f-150,excellent,6 cylinders,gas,164000,clean,automatic,1FTMF1CM6BKD55331,fwd,full-size,truck,white,https://images.craigslist.org/01212_6xRHfNWpFtGz_0CI0t2_600x450.jpg,,al,34.0378,-84.5038,2021-04-25T15:51:30-0500
5980,2013,jeep,patriot,,4 cylinders,gas,106290,,manual,1C4NJPBA7DD260203,fwd,,SUV,white,https://images.craigslist.org/00m0m_2sL7b2C6i6Oz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T15:50:10-0500
4499,2005,toyota,camry,,4 cylinders,gas,170687,clean,automatic,4T1BE32K55U090199,fwd,,sedan,blue,https://images.craigslist.org/00E0E_tIkNRTHpG1z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-25T15:30:08-0500
5980,2006,chrysler,300,,8 cylinders,gas,160566,,automatic,2C3KA63H96H518644,rwd,,sedan,white,https://images.craigslist.org/00000_W7A7IMrBRpz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T15:10:39-0500
5980,2008,chevrolet,impala,,6 cylinders,,165596,,automatic,2G1WT58K989262310,fwd,,sedan,black,https://images.craigslist.org/00Y0Y_a2pc5CJ3a4Wz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T14:30:35-0500
6980,2008,mercedes-benz,c-class,,6 cylinders,gas,148095,,automatic,WDDGF54X38F132654,rwd,,sedan,black,https://images.craigslist.org/00v0v_eVgQ9El6O36z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T13:50:33-0500
22990,2012,toyota,tacoma access cab pickup,good,,gas,37725,clean,other,5TFTX4CN6CX015282,,,pickup,white,https://images.craigslist.org/00404_fYRGB8mBiquz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-25T13:30:52-0500
3450,2007,toyota,prius,,4 cylinders,,263198,clean,automatic,JTDKB20U773225963,fwd,,,grey,https://images.craigslist.org/00505_eDZBUeUoYx8z_0kE0fs_600x450.jpg,,al,33.455361,-86.962474,2021-04-25T13:20:34-0500
5980,2005,nissan,xterra,,6 cylinders,gas,198576,,manual,5N1AN08W65C610629,,,SUV,silver,https://images.craigslist.org/00u0u_2EJ0eFVktD5z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T13:10:50-0500
7980,2008,nissan,titan,,8 cylinders,,200850,,automatic,1N6BA06A18N315813,rwd,,pickup,white,https://images.craigslist.org/01313_76hU9sOMW73z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T12:30:32-0500
2300,2008,chevrolet,hhr lt,good,4 cylinders,gas,165000,clean,automatic,,,,,black,https://images.craigslist.org/00M0M_frJK9SzrtzMz_0CI0t2_600x450.jpg,,al,27.466771,-82.745998,2021-04-25T12:03:49-0500
5480,2005,dodge,durango,,8 cylinders,gas,178667,,automatic,1D4HD48N95F540954,rwd,,SUV,,https://images.craigslist.org/00v0v_5KkTlyvda48z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T11:50:28-0500
36990,2017,ford,f150 supercrew cab xlt,good,6 cylinders,other,15443,clean,automatic,1FTEW1EG9HFC85502,4wd,,pickup,red,https://images.craigslist.org/00l0l_1bmFudSeRiSz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-25T11:31:52-0500
26990,2014,chevrolet,silverado 1500 crew,good,6 cylinders,gas,63129,clean,automatic,3GCPCREH5EG437908,,,pickup,black,https://images.craigslist.org/00J0J_5fxvu66nQHzz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-25T11:31:46-0500
29990,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,28680,clean,other,1C4AJWAG4HL704941,4wd,,other,black,https://images.craigslist.org/00Q0Q_7PSX0A3BUj9z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-25T11:31:42-0500
24990,2017,audi,a4 ultra premium sedan 4d,good,,other,21314,clean,other,WAUGMAF48HN035545,fwd,,sedan,blue,https://images.craigslist.org/00C0C_8iYVlFR9efiz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-25T11:31:31-0500
32500,2014,chevrolet,ss sedan,good,8 cylinders,gas,80000,clean,automatic,,rwd,full-size,sedan,black,https://images.craigslist.org/00A0A_6xrqAoroGlEz_0CI0t2_600x450.jpg,,al,33.8312,-87.2775,2021-04-25T11:14:12-0500
3999,2009,volvo,s60,,5 cylinders,gas,182005,clean,automatic,YV1RS592192724102,fwd,,,silver,https://images.craigslist.org/00101_k1r0i0EWHuWz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-25T11:11:12-0500
4380,2007,hyundai,entourage,,6 cylinders,gas,185852,,automatic,KNDMC233176024731,fwd,,van,blue,https://images.craigslist.org/00Y0Y_9WYscqGcxjJz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-25T11:11:06-0500
33990,2016,chevrolet,silverado 1500,,8 cylinders,,117895,clean,automatic,3GCUKSEC9GG266780,4wd,,pickup,white,https://images.craigslist.org/00C0C_jxeO3nj4CVZz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-25T10:00:57-0500
6200,1984,gmc,sierra,fair,8 cylinders,gas,51000,clean,manual,,4wd,full-size,truck,white,https://images.craigslist.org/00V0V_5UfOvBUJuWfz_0CI0t2_600x450.jpg,,al,33.7189,-86.8225,2021-04-25T09:48:35-0500
5999,2013,mazda,sx4 se,like new,4 cylinders,gas,91000,clean,automatic,,fwd,compact,sedan,red,https://images.craigslist.org/00l0l_6wRNqYXf1dVz_0bC0dX_600x450.jpg,,al,34.19568,-87.441907,2021-04-25T09:35:42-0500
38500,2019,infiniti,q60,,,gas,17182,clean,automatic,JN1EV7EL3KM291434,,,,blue,https://images.craigslist.org/00w0w_7Nlx2lAwEDMz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-25T08:51:17-0500
26500,2019,nissan,altima,,,gas,13544,clean,automatic,1N4AL4FV2KC256492,fwd,,,,https://images.craigslist.org/01111_l590CdXzJSoz_001001_600x450.jpg,,al,32.9229,-86.545,2021-04-25T08:51:15-0500
15988,2017,hyundai,veloster,,,gas,24546,clean,automatic,KMHTC6AD9HU323343,fwd,,,silver,https://images.craigslist.org/00r0r_hnPh0xcGLIgz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-25T08:51:11-0500
17577,2019,hyundai,ioniq hybrid,,,gas,26723,clean,automatic,KMHC75LC5KU137700,fwd,,,black,https://images.craigslist.org/01111_hUBQzWIxWLWz_09Q07m_600x450.jpg,,al,33.168322,-87.491902,2021-04-25T08:46:24-0500
38990,2017,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,20676,clean,other,1C4BJWFG3HL547853,4wd,,other,red,https://images.craigslist.org/01212_59EilBaTKT6z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-25T08:01:40-0500
29890,,,ai Santa Fe,,6 cylinders,gas,30934,clean,automatic,KM8SR4HF6JU283377,fwd,,SUV,white,https://images.craigslist.org/01010_6P3iwHhk3CZz_0kE0dL_600x450.jpg,,al,33.669601,-86.817617,2021-04-25T04:40:35-0500
21998,2009,chevrolet,suburban,,8 cylinders,gas,92518,clean,automatic,,4wd,full-size,SUV,white,https://images.craigslist.org/00D0D_5R7MFwM3I4dz_0gw0co_600x450.jpg,,al,,,2021-04-24T21:58:32-0500
4400,2006,buick,lacrosse,,6 cylinders,gas,124201,clean,automatic,2G4WC582961280594,fwd,,sedan,white,https://images.craigslist.org/00c0c_6SFyj8YtjgNz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T20:30:38-0500
13500,2013,infiniti,jx35,excellent,6 cylinders,gas,108829,clean,automatic,,fwd,,SUV,black,https://images.craigslist.org/00L0L_fQsRHOCzgxPz_0ak0dL_600x450.jpg,,al,33.430095,-86.076611,2021-04-24T20:07:14-0500
4500,2011,ford,fusion,,4 cylinders,gas,167870,clean,automatic,3FAHP0HA3BR106978,fwd,,sedan,blue,https://images.craigslist.org/00303_a74MRzahDnLz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T19:10:43-0500
4500,2005,toyota,camry xle,like new,4 cylinders,gas,170000,clean,automatic,,fwd,full-size,sedan,white,https://images.craigslist.org/01313_auxHrdPCPk5z_0pO0cx_600x450.jpg,,al,33.6989,-84.7454,2021-04-24T18:44:09-0500
4100,2010,hyundai,elantra touring,,4 cylinders,gas,130206,rebuilt,manual,KMHDC8AE1AU064894,fwd,,wagon,grey,https://images.craigslist.org/00Z0Z_g1IGMFRwl9Cz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T17:50:36-0500
5940,2009,mini,cooper hardtop 2 door,,4 cylinders,gas,149835,,manual,WMWMF33529TW72711,fwd,,coupe,red,https://images.craigslist.org/00K0K_hnZ8WIoTLhIz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T17:10:32-0500
2300,1997,buick,lesabre,,6 cylinders,gas,201566,clean,automatic,1G4HR52KXVH453440,fwd,,sedan,green,https://images.craigslist.org/00e0e_jyyjPVglNXxz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T16:30:32-0500
5970,2010,nissan,altima,,4 cylinders,gas,122584,,automatic,1N4AL2AP4AC166269,fwd,,sedan,grey,https://images.craigslist.org/00U0U_6u4kxL1ThFqz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T16:30:26-0500
5980,2006,honda,odyssey,,6 cylinders,gas,167440,,automatic,5FNRL38646B065811,fwd,,van,silver,https://images.craigslist.org/00X0X_lPGFFPKUPASz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T15:50:24-0500
3500,2009,hyundai,accent,,4 cylinders,gas,111387,rebuilt,automatic,KMHCN46C69U298613,fwd,,sedan,white,https://images.craigslist.org/00y0y_dD3T1woWinVz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T15:10:27-0500
6980,2006,nissan,pathfinder,,6 cylinders,gas,146779,,automatic,5N1AR18U66C639557,rwd,,SUV,silver,https://images.craigslist.org/00r0r_jt8BOZu4mXxz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T15:10:21-0500
33990,2018,ford,mustang gt coupe 2d,good,8 cylinders,gas,23720,clean,other,1FA6P8CF2J5107386,rwd,,coupe,blue,https://images.craigslist.org/00a0a_1kFCt6JqbK5z_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-24T14:51:08-0500
6380,2013,kia,optima,,4 cylinders,gas,193254,,automatic,5XXGM4A72DG210111,fwd,,sedan,silver,https://images.craigslist.org/00r0r_82RHHtiGqD1z_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T14:30:16-0500
3999,2006,pontiac,grand prix,,6 cylinders,gas,207238,clean,automatic,2G2WP552061255472,fwd,,sedan,white,https://images.craigslist.org/00E0E_fYtHpYwlGidz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T13:50:19-0500
3980,2013,kia,rio,,4 cylinders,gas,0,,manual,KNADM4A30D6171594,fwd,,sedan,white,https://images.craigslist.org/00E0E_3SWFRnofnROz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T13:50:11-0500
4980,2001,ford,crown victoria,,8 cylinders,gas,106554,,automatic,2FAFP74W21X106133,rwd,,sedan,,https://images.craigslist.org/00M0M_lrknrr4EBajz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T13:11:19-0500
16937,2011,,FordE450,,,gas,27000,clean,automatic,,,,,,https://images.craigslist.org/00w0w_dpJTThmKJDfz_09G04w_600x450.jpg,,al,33.5242,-84.359,2021-04-24T12:57:32-0500
26590,2020,honda,civic si coupe 2d,good,,gas,9954,clean,other,2HGFC3A51LH751302,fwd,,coupe,silver,https://images.craigslist.org/00Z0Z_1s2m76Sn1Tgz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-24T12:41:11-0500
4250,2007,chrysler,pt cruiser,,4 cylinders,gas,94093,clean,automatic,3A8FY68B77T582695,fwd,,sedan,red,https://images.craigslist.org/00p0p_8xMohzZBgv3z_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T12:30:47-0500
10980,2012,ford,f-150,,6 cylinders,,178802,,automatic,1FTEX1EM6CKD17180,4wd,,pickup,silver,https://images.craigslist.org/00Q0Q_9pCkSH17PAdz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T12:30:38-0500
6400,2006,lexus,es 330,like new,6 cylinders,gas,130000,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/01313_aHchBaVBztKz_0iv0az_600x450.jpg,,al,33.6989,-84.7454,2021-04-24T12:20:45-0500
8897,2014,kia,sorento,,4 cylinders,gas,189392,clean,other,5XYKT3A67EG508097,fwd,,SUV,silver,https://images.craigslist.org/00I0I_gOiOGcMqgyhz_0ak07K_600x450.jpg,,al,34.2056,-86.85834,2021-04-24T12:02:13-0500
18897,2016,kia,optima,,4 cylinders,gas,73330,clean,other,5XXGU4L36GG114514,fwd,,sedan,silver,https://images.craigslist.org/00V0V_lxeVcy6QqYqz_0ak07K_600x450.jpg,,al,34.2056,-86.85834,2021-04-24T12:02:01-0500
7980,2013,bmw,x3,,4 cylinders,gas,156295,,manual,5UXWX9C54D0A21202,rwd,,SUV,white,https://images.craigslist.org/00404_g20AOnOPvuMz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T11:50:33-0500
10500,2011,chevrolet,suburban z71,,,gas,225000,clean,automatic,,4wd,,,,https://images.craigslist.org/00y0y_42yFkjx10Oxz_0ew0jm_600x450.jpg,,al,33.926582,-87.28728,2021-04-24T11:32:50-0500
3500,2006,ford,freestyle,,6 cylinders,gas,214775,clean,automatic,1FMZK02146GA31559,fwd,,SUV,blue,https://images.craigslist.org/00h0h_j2ekTTDTUwjz_0kE0fu_600x450.jpg,,al,33.455361,-86.962474,2021-04-24T11:11:44-0500
4980,2005,cadillac,sts,,8 cylinders,gas,129448,,automatic,1G6DC67A350157025,rwd,,sedan,white,https://images.craigslist.org/00C0C_dLnAKT7rXksz_0gw0co_600x450.jpg,,al,33.209789,-86.783493,2021-04-24T11:11:36-0500
29590,2017,ford,expedition xlt sport,good,6 cylinders,gas,70760,clean,other,1FMJU1JT1HEA52352,4wd,,SUV,blue,https://images.craigslist.org/00D0D_aqVh7XGmJcQz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-24T10:21:06-0500
31990,2017,ram,1500 crew cab big horn,good,8 cylinders,gas,35921,clean,other,3C6RR6LT6HG542059,,,pickup,white,https://images.craigslist.org/00c0c_4rTlvLXy36jz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-24T10:21:01-0500
33990,2017,ford,mustang gt coupe 2d,good,8 cylinders,gas,9788,clean,other,1FA6P8CF7H5319470,rwd,,coupe,black,https://images.craigslist.org/00u0u_dNewfSc8VFz_0gw0co_600x450.jpg,,al,33.52,-86.79,2021-04-24T10:20:58-0500
26495,,,des-Benz CLA,,4 cylinders,gas,42455,clean,automatic,WDDSJ4GB1JN582155,,,sedan,white,https://images.craigslist.org/00R0R_UTqrxBIPTQz_0kE0dM_600x450.jpg,,al,33.669601,-86.817617,2021-04-24T10:01:21-0500
34997,2016,ford,super duty f-250 srw,excellent,8 cylinders,gas,122000,clean,automatic,1FT7W2B62GED23604,4wd,,pickup,,https://images.craigslist.org/00i0i_c1odiMVCJeaz_0ak07K_600x450.jpg,,al,35.839799,-86.386926,2021-04-24T10:00:43-0500
52997,2017,rover,sport,excellent,6 cylinders,gas,58947,clean,automatic,SALWV2FV9HA178577,4wd,,SUV,,https://images.craigslist.org/00C0C_bW32yJtnhdTz_0ak07K_600x450.jpg,,al,35.839799,-86.386926,2021-04-24T10:00:30-0500
32997,2008,,HUMMER H2,excellent,8 cylinders,gas,143504,clean,automatic,5GRGN23868H106669,4wd,,SUV,black,https://images.craigslist.org/00202_lvJzFbTW9egz_0ak07K_600x450.jpg,,al,35.839799,-86.386926,2021-04-24T10:00:18-0500
16997,2003,,HUMMER H2,excellent,8 cylinders,gas,161865,clean,automatic,5GRGN23U13H109565,4wd,,SUV,,https://images.craigslist.org/00b0b_9x8ax3K9J5Ez_07K03S_600x450.jpg,,al,35.839799,-86.386926,2021-04-24T10:00:07-0500
1350,1999,,plymouth voyager,fair,6 cylinders,gas,200000,clean,automatic,,,,,,https://images.craigslist.org/00O0O_2YTkM8LhiSAz_0CI0lM_600x450.jpg,,al,33.758741,-86.618614,2021-04-24T09:40:18-0500
31888,2015,gmc,1500 yukon slt,good,8 cylinders,gas,109947,clean,automatic,,rwd,full-size,SUV,white,https://images.craigslist.org/00R0R_26oh0xG6ROGz_0CI0t2_600x450.jpg,,al,33.3813,-86.7046,2021-04-24T09:18:25-0500
19888,2015,mercedes-benz,benz ml 450,excellent,6 cylinders,gas,111261,clean,automatic,,4wd,full-size,SUV,silver,https://images.craigslist.org/00K0K_2wzBQt15ps7z_0CI0t2_600x450.jpg,,al,32.9229,-86.545,2021-04-24T09:18:01-0500
24888,2019,ford,f150 regular cab xl,excellent,6 cylinders,gas,8176,clean,automatic,,rwd,full-size,pickup,white,https://images.craigslist.org/00W0W_19NP8id1JQEz_0CI0t2_600x450.jpg,,al,33.4188,-86.7867,2021-04-24T09:17:08-0500
9988,2014,kia,sorento lx,good,4 cylinders,gas,121259,clean,automatic,,fwd,compact,SUV,red,https://images.craigslist.org/00909_aJHPOIzv1dz_0CI0t2_600x450.jpg,,al,33.4188,-86.7867,2021-04-24T09:16:19-0500
1500,2006,infiniti,m35,,,gas,261000,clean,automatic,,,,,,https://images.craigslist.org/00U0U_j1Zpb1DTkkHz_0CI0lM_600x450.jpg,,al,33.5179,-86.8372,2021-04-24T08:56:42-0500
3500,2003,toyota,camry,good,4 cylinders,gas,237000,clean,automatic,,,,,,https://images.craigslist.org/00A0A_6HTWIfXnBITz_0CI0lM_600x450.jpg,,al,33.5179,-86.8372,2021-04-24T08:55:58-0500
12654,2014,chevrolet,traverse,,,gas,106986,clean,automatic,1GNKRFED6EJ110332,fwd,,,,https://images.craigslist.org/00Y0Y_6ZTymEKXkWtz_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-24T08:54:48-0500
40888,2020,jeep,gladiator,,,gas,19069,clean,automatic,1C6HJTAGXLL119987,4wd,,,black,https://images.craigslist.org/01111_l590CdXzJSoz_001001_600x450.jpg,,al,32.9229,-86.545,2021-04-24T08:54:44-0500
33988,2019,nissan,frontier,,,gas,11939,clean,automatic,1N6AD0EV7KN878847,4wd,,,red,https://images.craigslist.org/00y0y_8lJgISpWbW0z_09Q07v_600x450.jpg,,al,32.9229,-86.545,2021-04-24T08:54:43-0500
